Price,Close,High,Low,Open,Volume,Ticker
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2024-06-13,529.5620727539062,530.4211698122318,526.7700371068663,530.2454535391702,44760900,SPY
2024-06-14,529.8842163085938,529.9134725597781,527.0237772162169,528.0293342324846,40089900,SPY
2024-06-17,534.1015625,535.4976399183048,528.7420075865693,529.2008719569648,55839500,SPY
2024-06-18,535.4585571289062,535.585473259027,533.7403629842298,534.16013957423,41376400,SPY
2024-06-20,534.0040283203125,537.0498966218076,532.2272618802663,536.3860596417427,70328200,SPY
2024-06-21,533.2880249023438,534.4045446160707,531.828742363983,533.1803062748603,64338600,SPY
2024-06-24,531.5545043945312,535.6777608035513,531.4369822915095,533.1117619254674,45528700,SPY
2024-06-25,533.6014404296875,533.9638101987721,531.260682360104,532.7787259572508,37936200,SPY
2024-06-26,534.2673950195312,534.9823310545671,531.8385253727439,532.4848968900385,38550600,SPY
2024-06-27,535.1096801757812,535.6875469780335,533.3859430174333,534.1302894973802,35041500,SPY
2024-06-28,533.0039672851562,538.9391321933387,531.7601817698417,535.8833782760337,76144500,SPY
2024-07-01,534.1009521484375,534.6298016081159,531.3390631933655,534.3849539324244,40297800,SPY
2024-07-02,537.6953735351562,537.6953735351562,532.4458529900177,532.4948105764632,40434800,SPY
2024-07-03,540.0947875976562,540.457157354787,537.3427022712717,537.3818563773293,32789900,SPY
2024-07-05,543.209228515625,543.6107523683424,539.7617544001083,540.3983822148235,41488400,SPY
2024-07-08,543.836181640625,544.7861620751073,542.7686193086706,543.9928578751316,36110500,SPY
2024-07-09,544.364990234375,545.6969473479489,544.0711849559792,544.7959245684453,27289700,SPY
2024-07-10,549.7516479492188,550.0944108163902,545.2954317896393,545.5892370725392,38701200,SPY
2024-07-11,545.01123046875,550.7407010140586,544.3746624818856,549.8690290838814,53054200,SPY
2024-07-12,548.4490356445312,552.0531865568831,545.667599292853,546.1376877405125,53084400,SPY
2024-07-15,549.9573364257812,553.1991175344059,548.0964700225896,550.4470318184875,40584300,SPY
2024-07-16,553.2185668945312,553.5123721227574,550.5154392403327,551.2695891404957,36475300,SPY
2024-07-17,545.4618530273438,548.9582849622979,545.1386373621594,547.2835053633577,57119000,SPY
2024-07-18,541.2700805664062,547.988746727991,539.0860582622142,546.9995524787638,56270400,SPY
2024-07-19,537.6756591796875,542.6607838512468,536.6179005483158,541.0349619096787,65509100,SPY
2024-07-22,543.2191162109375,543.8263337080781,539.6639229224022,541.6030975244146,43346700,SPY
2024-07-23,542.3670043945312,545.2659625762393,541.8773090500791,543.111291105197,34439600,SPY
2024-07-24,530.07568359375,537.8520492308112,529.1550538158566,537.5484404624247,74515300,SPY
2024-07-25,527.3137817382812,536.1773164246895,526.3736048145187,530.193193121847,61158300,SPY
2024-07-26,533.2193603515625,535.9126841969656,530.3301464528615,531.1039031968002,53763800,SPY
2024-07-29,533.5328979492188,535.7756811771844,531.5349026238763,534.7669398202207,39515800,SPY
2024-07-30,530.8297119140625,536.0596840862061,527.4214517116767,535.001925487195,46853600,SPY
2024-07-31,539.4581298828125,542.0926929678205,536.2947173976487,537.6658283608423,65663400,SPY
2024-08-01,531.8189697265625,543.4345294348678,528.3127341764186,541.1819427118934,76428700,SPY
2024-08-02,521.9173583984375,525.9230331199286,517.7059303208597,524.7085981454201,82789100,SPY
2024-08-05,506.7171630859375,512.7893973566776,499.75367969518885,501.0954700551791,146267400,SPY
2024-08-06,511.3888854980469,518.8322310175004,507.19706454680966,508.51921810050686,84826300,SPY
2024-08-07,507.9708251953125,520.6344013211964,507.3734111313128,517.5786469147923,70698300,SPY
2024-08-08,519.7137451171875,520.3405097902447,511.08531467340157,513.1126009988247,63276600,SPY
2024-08-09,522.0053100585938,523.4940026818011,517.6666175077982,518.8908555789227,45619600,SPY
2024-08-12,522.2797241210938,524.6889871074426,520.0075304089534,523.2003538167259,42542100,SPY
2024-08-13,530.8689575195312,531.1040615199245,525.2277168327499,525.4725645280489,52333100,SPY
2024-08-14,532.5436401367188,533.7287242856177,528.9884474672805,531.6621646835201,42446900,SPY
2024-08-15,541.6715698242188,541.9555715802455,537.567920792545,538.1751381862979,60846800,SPY
2024-08-16,542.8860473632812,543.5814362683599,539.8989177341498,540.0555939415091,44430700,SPY
2024-08-19,548.0767211914062,548.0767211914062,542.4452256331724,543.2972906137162,39121800,SPY
2024-08-20,547.185546875,549.2814571312036,545.8437865187526,547.6262846058479,33732300,SPY
2024-08-21,549.0660400390625,550.5253226989936,543.2974141481618,548.2335818085938,41514600,SPY
2024-08-22,544.7567749023438,551.5733570510946,543.5423397569558,550.9661394784007,56121500,SPY
2024-08-23,550.544921875,551.4851585059275,545.8046443878154,547.9985298599797,50639400,SPY
2024-08-26,549.2324829101562,552.2881770773529,547.528352675827,551.5732410031779,35788600,SPY
2024-08-27,549.9866333007812,550.476328645617,546.8134170306081,547.9592873998898,32693900,SPY
2024-08-28,546.7937622070312,550.0747565964821,543.6009392739261,549.6438223396717,41066000,SPY
2024-08-29,546.8428344726562,552.0630042239653,545.6969639633883,548.7624619787401,38715200,SPY
2024-08-30,552.0629272460938,552.5722295246512,545.657733766081,549.212926690368,62700100,SPY
2024-09-03,540.7020874023438,549.25214992284,538.1850458833093,548.9191307501956,60600100,SPY
2024-09-04,539.5952758789062,543.0035361193702,538.1359934145067,538.8607329114091,47224900,SPY
2024-09-05,538.282958984375,542.3866087950116,535.8246785314534,539.5366078915503,44264300,SPY
2024-09-06,529.2235107421875,540.231851947678,528.3224880929642,538.60608979078,68493800,SPY
2024-09-09,535.1488647460938,536.4221205223048,531.4957564364314,533.4251872668898,40445800,SPY
2024-09-10,537.479736328125,537.8323623685915,532.1812595780266,537.05860555086,36394600,SPY
2024-09-11,542.9937744140625,543.9144040618945,528.8318231688719,537.3916883108078,75248600,SPY
2024-09-12,547.5675659179688,547.8711746400817,541.3483991843773,543.5716351743016,51819600,SPY
2024-09-13,550.4273071289062,551.4263046450518,547.920069645679,548.1747207597754,39310500,SPY
2024-09-16,551.240234375,551.5046291897925,548.3608236054457,550.1628688432331,36656100,SPY
2024-09-17,551.465576171875,554.9032473896473,549.2325364902464,553.4537083801224,49321000,SPY
2024-09-18,549.8300170898438,556.969754476821,549.2717571625421,552.1217580784818,59044900,SPY
2024-09-19,559.2124633789062,561.0733295553275,556.3722663136862,559.2418737919741,75315500,SPY
2024-09-20,558.2457885742188,559.2871245583524,555.219996107625,557.843033129673,77503100,SPY
2024-09-23,559.6408081054688,560.2892222272916,558.0984411315784,559.3166610051752,44116900,SPY
2024-09-24,561.2420654296875,561.3010067117204,557.6071931426925,560.4364946014963,46805700,SPY
2024-09-25,560.0042724609375,561.8217386948093,558.8941616149112,561.0849426444706,38428600,SPY
2024-09-26,562.2244873046875,564.5920921622151,559.866775948692,564.2678851150425,48336000,SPY
2024-09-27,561.4090576171875,564.1106429805404,560.377555197848,563.2952985697877,42100900,SPY
2024-09-30,563.6588134765625,564.2678934162012,558.078818569817,560.3775886747461,63557400,SPY
2024-10-01,558.6092529296875,563.9534823374194,556.0353836889657,563.3051282373419,72668800,SPY
2024-10-02,558.8450317382812,559.8667605957481,555.3182683616095,557.7153138155387,38097800,SPY
2024-10-03,557.8234252929688,559.7685478192003,555.5344286086627,557.3715020969081,40846500,SPY
2024-10-04,562.892578125,563.2658929623027,558.09848649286,562.273664576873,42939100,SPY
2024-10-07,557.8037109375,561.8905065573382,556.6543259021896,561.2420924631317,49964700,SPY
2024-10-08,563.0791015625,563.6784078443834,559.5032307538278,560.3775163862582,37398700,SPY
2024-10-09,566.9793090820312,567.5392812736217,562.4700908869163,563.0693372819003,37912200,SPY
2024-10-10,565.987060546875,567.411544847049,564.375918856187,565.6334128471475,44138100,SPY
2024-10-11,569.3763427734375,570.1131388058892,565.7709110163313,565.9084606662699,42268000,SPY
2024-10-14,574.0328979492188,574.9661849382893,570.5060744728205,570.9874382986001,36217200,SPY
2024-10-15,569.5728149414062,574.6026708937048,568.3545951743074,574.2981309420833,54203600,SPY
2024-10-16,572.0484619140625,572.5691599226542,568.767296964022,569.57286786976,30725400,SPY
2024-10-17,572.0975341796875,575.8011814159861,571.9108767867559,575.5948569414992,34393700,SPY
2024-10-18,574.2981567382812,575.0840605235142,572.3235337539761,573.787292295603,37416800,SPY
2024-10-21,573.3550415039062,574.5535342943244,570.378356688641,573.5711395635755,36439000,SPY
2024-10-22,573.0504150390625,574.209633451099,570.1621725681896,570.8203601494715,34183800,SPY
2024-10-23,567.8142700195312,571.4688092704015,564.3071139493308,571.0267196890029,49314600,SPY
2024-10-24,569.0423583984375,569.8479293354313,566.4193810527883,569.7693209618997,34979900,SPY
2024-10-25,568.8458862304688,574.1705094317597,567.9028255594263,571.2724326633536,47268200,SPY
2024-10-28,570.6043701171875,572.4512770786239,570.299830137409,572.3235609618828,30174700,SPY
2024-10-29,571.52783203125,572.6477165136779,568.2466070737139,569.6415908764491,42899700,SPY
2024-10-30,569.798828125,573.0505525749719,569.0914726763393,571.0562623128328,41435800,SPY
2024-10-31,558.6289672851562,565.4958970216722,558.4324763422399,565.4271221936206,60182500,SPY
2024-11-01,560.9866333007812,565.4172428761593,560.5740443264921,561.2617325907157,45667500,SPY
2024-11-04,559.7782592773438,562.4209031245102,557.8920784523416,561.1241350696315,38217000,SPY
2024-11-05,566.5470581054688,566.586332309216,560.4758658123077,560.6919638738422,39478300,SPY
2024-11-06,580.6346435546875,581.5089893813079,575.0841485043231,578.8270705681771,68182000,SPY
2024-11-07,585.1241455078125,586.145874462509,582.5601095007273,582.6387178727699,47233200,SPY
2024-11-08,587.65869140625,589.0831757216504,585.674234913322,585.674234913322,46444900,SPY
2024-11-11,588.21875,589.6039003558736,586.4897254702406,589.2502526004109,37586800,SPY
2024-11-12,586.3914794921875,588.7393574916656,583.9059918696842,588.1401110548398,43006100,SPY
2024-11-13,586.6763916015625,588.6804555395651,584.4856702408568,586.8532154819194,47388600,SPY
